Indicator,Country Name,1990,2000,2012,2015
Forest area (% of land area),Japan,68.43115743,68.24691358,68.4696845,68.43347051
Forest area (% of land area),Jordan,1.10494107,1.10494107,1.09822032,1.09822032
Forest area (% of land area),Kazakhstan,0,1.169361707,1.175201022,1.225490314
Forest area (% of land area),Kenya,6.779597287,6.959957128,6.28802755,6.189004463
Forest area (% of land area),Kiribati,1.456790123,1.456790123,1.456790123,1.456790123
Forest area (% of land area),"Korea, Dem. People's Rep.",57.40411926,53.60592974,51.49015862,50.96121585
Forest area (% of land area),"Korea, Rep.",67.91416131,67.13663695,65.43006885,65.03155626
Forest area (% of land area),Kosovo,0,0,0,0
Forest area (% of land area),Kuwait,0.193602694,0.272166105,0.350729517,0.350729517
Forest area (% of land area),Kyrgyz Republic,0,6.156934307,6.457413973,6.526642336
Forest area (% of land area),Lao PDR,77.30935875,75.4982669,73.10008666,72.65164645
Forest area (% of land area),Latvia,0,52.08350073,54.31481511,54.50110081
Forest area (% of land area),Lebanon,13.65591398,13.50733138,13.5427175,13.71749756
Forest area (% of land area),Lesotho,1.137022398,1.137022398,1.137022398,1.137022398
Forest area (% of land area),Liberia,88.5095515,85.3679402,81.59800664,80.65552326
Forest area (% of land area),Libya,0.123327688,0.123327688,0.123327688,0.123327688
Forest area (% of land area),Liechtenstein,40.625,41.875,41.871875,41.875
Forest area (% of land area),Lithuania,0,32.22718571,34.73210582,34.90822027
Forest area (% of land area),Luxembourg,0,33.67696527,34.45382721,34.45382721
Forest area (% of land area),"Macao SAR, China",0,0,0,0
Forest area (% of land area),Madagascar,23.54687554,22.40717749,21.54632474,21.47798212
Forest area (% of land area),Malawi,37.14149342,32.68667798,27.34089945,26.00445482
Forest area (% of land area),Malaysia,62.75604931,59.9341044,58.29943083,59.2427941
Forest area (% of land area),Maldives,2.733333333,2.733333333,2.733333333,2.733333333
Forest area (% of land area),Mali,10.89666363,10.89666363,10.89666363,10.89666363
Forest area (% of land area),Malta,1.09375,1.09375,1.09375,1.09375
Forest area (% of land area),Marshall Islands,0,52.22222222,52.22222222,52.22222222
Forest area (% of land area),Mauritania,0.461860871,0.409081207,0.34574561,0.32991171
Forest area (% of land area),Mauritius,20.23152709,20.65517241,19.20580871,19.17876815
Forest area (% of land area),Mexico,36.31351115,35.17649631,34.3107333,34.12171609
Forest area (% of land area),"Micronesia, Fed. Sts.",0,91.22857143,91.69428571,91.81428571
Forest area (% of land area),Moldova,0,10.47445255,11.54169203,11.75182482
Forest area (% of land area),Monaco,0,0,0,0
Forest area (% of land area),Mongolia,9.274680548,9.217747761,9.10685778,9.104691498
Forest area (% of land area),Montenegro,0,0,61.48698885,61.48698885
Forest area (% of land area),Morocco,12.29058929,12.338203,12.72376877,12.73737396
Forest area (% of land area),Mozambique,55.16162669,52.37671355,49.03390727,48.24639487
Forest area (% of land area),Myanmar,60.00930318,53.35267925,47.25036515,45.92460342
Forest area (% of land area),Namibia,10.65137436,9.788876338,8.753870447,8.495123225
Forest area (% of land area),Nauru,0,0,0,0
Forest area (% of land area),Nepal,39.66433566,40.32619463,41.59072201,41.59072201
Forest area (% of land area),Netherlands,10.22896919,10.64869668,10.97330961,10.83546184
Forest area (% of land area),New Caledonia,45.4666302,45.83424508,45.88730853,45.87089716
Forest area (% of land area),New Zealand,35.59405264,37.41004899,37.39894421,37.3955034
Forest area (% of land area),Nicaragua,53.1769985,44.86720957,33.86988532,32.47074954
Forest area (% of land area),Niger,1.535485908,1.048472409,0.930812347,0.901397332
Forest area (% of land area),Nigeria,29.1249053,27.33186205,25.18019698,24.64228071
Forest area (% of land area),North Macedonia,0,37.65434526,38.62085646,39.42902458
Forest area (% of land area),Northern Mariana Islands,0,69.47826087,65.19130435,64.10869565
Forest area (% of land area),Norway,33.21615139,33.16413138,33.1767257,33.24564399
Forest area (% of land area),Oman,0.009693053,0.009693053,0.009693053,0.009693053
Forest area (% of land area),Pakistan,6.468957555,5.852091117,5.226855023,5.101442507
Forest area (% of land area),Palau,0,86.04347826,88.54782609,89.10869565
Forest area (% of land area),Panama,61.97740113,59.75437181,57.91172989,57.62155963
Forest area (% of land area),Papua New Guinea,80.37733516,80.10856843,79.7533443,79.54869253
Forest area (% of land area),Paraguay,64.298666,57.86974578,47.17267053,44.0446514
Forest area (% of land area),Peru,59.72542188,58.82642969,57.58413438,57.18322656
Forest area (% of land area),Philippines,26.08850656,24.51373378,23.17299527,23.52399638
Forest area (% of land area),Poland,28.9986614,29.5765451,30.58389393,30.76521114
Forest area (% of land area),Portugal,37.14754098,35.8579235,35.76809695,36.15499489
Forest area (% of land area),Puerto Rico,36.11386697,48.38218715,55.51544532,55.67981962
Forest area (% of land area),Qatar,0,0,0,0
Forest area (% of land area),Romania,27.77850447,27.7132036,28.99480045,29.99374131
Forest area (% of land area),Russian Federation,0,49.40184991,49.76857873,49.76106301
Forest area (% of land area),Rwanda,12.84961492,11.63356303,10.82286178,10.94446696
Forest area (% of land area),Samoa,62.23674912,60.5335689,58.48833922,57.97526502
Forest area (% of land area),San Marino,16.66666667,16.66666667,16.66666667,16.66666667
Forest area (% of land area),Sao Tome and Principe,61.0625,60.79166667,59.22916667,57.29166667
Forest area (% of land area),Saudi Arabia,0.454484135,0.454484135,0.454484135,0.454484135
Forest area (% of land area),Senegal,48.32057342,45.98327533,43.56806731,42.94478783
Forest area (% of land area),Serbia,0,0,31.04975989,31.09455751
Forest area (% of land area),Seychelles,73.26086957,73.26086957,73.26086957,73.26086957
Forest area (% of land area),Sierra Leone,43.31809365,40.58506511,37.30545858,36.48559158
Forest area (% of land area),Singapore,22.12970149,25.39328358,24.40906516,23.23187588
Forest area (% of land area),Sint Maarten (Dutch part),0,0,10.88235294,10.88235294
Forest area (% of land area),Slovak Republic,0,39.53035343,39.91528032,39.96817936
Forest area (% of land area),Slovenia,0,61.22144985,61.91892066,61.95823776
Forest area (% of land area),Solomon Islands,90.92211504,90.66095034,90.34712397,90.26866738
Forest area (% of land area),Somalia,13.20256958,11.97915006,10.51104664,10.14402079
Forest area (% of land area),South Africa,14.95527125,14.65521107,14.29513886,14.20512081
Forest area (% of land area),South Sudan,0,0,11.32562151,11.32562151
Forest area (% of land area),Spain,27.84050136,34.25637275,37.07977849,37.12753247
Forest area (% of land area),Sri Lanka,37.47934939,34.54664328,33.70594801,34.39516585
Forest area (% of land area),St. Kitts and Nevis,42.30769231,42.30769231,42.30769231,42.30769231
Forest area (% of land area),St. Lucia,34.86885246,34.44262295,34.04918033,34.04918033
Forest area (% of land area),St. Martin (French part),0,0,24.8,24.8
Forest area (% of land area),St. Vincent and the Grenadines,70.61538462,73.17948718,73.17948718,73.17948718
Forest area (% of land area),Sudan,12.93236953,12.19829966,10.56352998,10.28368844
Forest area (% of land area),Suriname,98.57455128,98.33891026,97.95246154,97.76711538
Forest area (% of land area),Sweden,68.89335854,69.13885389,68.82658381,68.69449814
Forest area (% of land area),Switzerland,29.18090822,30.26497017,31.42324155,31.68571785
Forest area (% of land area),Syrian Arab Republic,2.024594624,2.351071934,2.745085226,2.843108425
Forest area (% of land area),Tajikistan,0,2.929408402,2.963132324,3.039123856
Forest area (% of land area),Tanzania,64.78890269,60.5893091,55.54979228,54.28990743
Forest area (% of land area),Thailand,37.8966118,37.18608702,39.28086281,39.26676975
Forest area (% of land area),Timor-Leste,64.76798924,63.8264963,62.69670477,62.41425689
Forest area (% of land area),Togo,25.03511675,23.32164001,22.6686891,22.50542379
Forest area (% of land area),Tonga,12.43055556,12.43055556,12.43055556,12.43055556
Forest area (% of land area),Trinidad and Tobago,47.18518519,46.13060429,45.13879142,44.89083821
Forest area (% of land area),Tunisia,4.145062436,4.298725541,4.444451596,4.473995881
Forest area (% of land area),Turkiye,25.70518301,26.17926796,27.67819342,28.10480361
Forest area (% of land area),Turkmenistan,0,8.782159045,8.782159045,8.782159045
Forest area (% of land area),Turks and Caicos Islands,11.07368421,11.07368421,11.07368421,11.07368421
Forest area (% of land area),Tuvalu,33.33333333,33.33333333,33.33333333,33.33333333
Forest area (% of land area),Uganda,17.89434963,15.8297883,13.30498703,12.68781169
Forest area (% of land area),Ukraine,0,16.41494779,16.55665263,16.67040688
Forest area (% of land area),United Arab Emirates,3.44973247,4.356941707,4.467755562,4.467755562
Forest area (% of land area),United Kingdom,11.48266027,12.21014343,12.80287687,13.04096226
Forest area (% of land area),United States,33.02230821,33.13017359,33.80953318,33.89972254
Forest area (% of land area),Uruguay,4.559478917,7.821963204,10.32327734,10.97017484
Forest area (% of land area),Uzbekistan,0,6.792887044,7.869481413,8.055832955
Forest area (% of land area),Vanuatu,36.28383921,36.28383921,36.28383921,36.28383921
Forest area (% of land area),"Venezuela, RB",58.98305085,55.72359844,53.48472309,52.92557111
Forest area (% of land area),Viet Nam,28.80567759,37.88368803,43.57082471,44.87116404
Forest area (% of land area),Virgin Islands (U.S.),70.11428571,58.48571429,53.49142857,54.74285714
Forest area (% of land area),West Bank and Gaza,1.508305648,1.508305648,1.665448505,1.684385382
Forest area (% of land area),"Yemen, Rep.",1.039831809,1.039831809,1.039831809,1.039831809
Forest area (% of land area),Zambia,63.77809763,63.29652,62.30866705,61.54925409
Forest area (% of land area),Zimbabwe,48.66661497,47.4757141,46.04663306,45.6893628
Forest area (% of land area),Arab World,3.731767184,3.55107189,2.956405437,2.900938039
Rural land area where elevation is below 5 meters (sq. km),Afghanistan,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Albania,1005.561655,997.5052193,0,991.3383374
Rural land area where elevation is below 5 meters (sq. km),Algeria,454.2961564,438.5851772,0,423.3195106
Rural land area where elevation is below 5 meters (sq. km),American Samoa,39.26654596,39.26654596,0,38.54148249
Rural land area where elevation is below 5 meters (sq. km),Andorra,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Angola,1989.609037,1975.438414,0,1923.218787
Rural land area where elevation is below 5 meters (sq. km),Antigua and Barbuda,71.17865824,70.93551538,0,70.45673174
Rural land area where elevation is below 5 meters (sq. km),Argentina,16920.04528,16854.59512,0,16819.89641
Rural land area where elevation is below 5 meters (sq. km),Armenia,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Aruba,12.75838182,11.90243921,0,11.38656615
Rural land area where elevation is below 5 meters (sq. km),Australia,55366.10176,55309.31716,0,55230.12405
Rural land area where elevation is below 5 meters (sq. km),Austria,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Azerbaijan,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),"Bahamas, The",8690.049992,8685.492796,0,8681.292097
Rural land area where elevation is below 5 meters (sq. km),Bahrain,136.4086469,128.0968228,0,117.0994836
Rural land area where elevation is below 5 meters (sq. km),Bangladesh,15854.75928,15196.24032,0,14600.86439
Rural land area where elevation is below 5 meters (sq. km),Barbados,8.375708562,8.070789326,0,7.922131881
Rural land area where elevation is below 5 meters (sq. km),Belarus,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Belgium,1201.417392,1174.788181,0,1125.596064
Rural land area where elevation is below 5 meters (sq. km),Belize,2696.588034,2684.44732,0,2676.591839
Rural land area where elevation is below 5 meters (sq. km),Benin,1183.727584,1137.083179,0,1070.035259
Rural land area where elevation is below 5 meters (sq. km),Bermuda,15.22961712,14.72203389,0,11.22351832
Rural land area where elevation is below 5 meters (sq. km),Bhutan,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Bolivia,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Bosnia and Herzegovina,2.904743163,2.904743163,0,2.904743163
Rural land area where elevation is below 5 meters (sq. km),Botswana,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Brazil,70952.52566,70765.70725,0,70563.65052
Rural land area where elevation is below 5 meters (sq. km),British Virgin Islands,67.92347922,66.79630209,0,65.81275971
Rural land area where elevation is below 5 meters (sq. km),Brunei Darussalam,291.907565,288.1489899,0,283.4635481
Rural land area where elevation is below 5 meters (sq. km),Bulgaria,117.1095242,119.1499116,0,116.4977217
Rural land area where elevation is below 5 meters (sq. km),Burkina Faso,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Burundi,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Cabo Verde,218.6946686,218.4604217,0,217.8995096
Rural land area where elevation is below 5 meters (sq. km),Cambodia,3063.730175,3051.773147,0,3055.824797
Rural land area where elevation is below 5 meters (sq. km),Cameroon,2127.76569,2118.156091,0,2110.164357
Rural land area where elevation is below 5 meters (sq. km),Canada,59319.1403,59298.97115,0,59244.93403
Rural land area where elevation is below 5 meters (sq. km),Cayman Islands,142.7556817,140.6685801,0,135.026594
Rural land area where elevation is below 5 meters (sq. km),Central African Republic,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Chad,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Channel Islands,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Chile,11092.0788,11081.12451,0,11073.47866
Rural land area where elevation is below 5 meters (sq. km),China,54045.83079,48616.03623,0,42639.93987
Rural land area where elevation is below 5 meters (sq. km),Colombia,12744.90508,12733.89488,0,12720.86249
Rural land area where elevation is below 5 meters (sq. km),Comoros,62.03186811,61.33864906,0,56.57864979
Rural land area where elevation is below 5 meters (sq. km),"Congo, Dem. Rep.",628.8573499,627.6248137,0,627.7788878
Rural land area where elevation is below 5 meters (sq. km),"Congo, Rep.",792.7974112,792.1558086,0,791.0904754
Rural land area where elevation is below 5 meters (sq. km),Costa Rica,1483.462285,1480.485864,0,1473.331042
Rural land area where elevation is below 5 meters (sq. km),Cote d'Ivoire,1556.325443,1545.95135,0,1533.436445
Rural land area where elevation is below 5 meters (sq. km),Croatia,840.9376066,844.7750199,0,842.7091616
Rural land area where elevation is below 5 meters (sq. km),Cuba,16295.25829,16289.51495,0,16283.28252
Rural land area where elevation is below 5 meters (sq. km),Curacao,29.17341222,28.71764885,0,27.86895738
Rural land area where elevation is below 5 meters (sq. km),Cyprus,172.2391528,169.9914211,0,166.7479633
Rural land area where elevation is below 5 meters (sq. km),Czechia,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Denmark,5382.035614,5358.602562,0,5354.347591
Rural land area where elevation is below 5 meters (sq. km),Djibouti,157.3751827,157.016243,0,153.4741819
Rural land area where elevation is below 5 meters (sq. km),Dominica,21.04534225,20.25107848,0,19.62424216
Rural land area where elevation is below 5 meters (sq. km),Dominican Republic,1128.37428,1114.919924,0,1094.5976
Rural land area where elevation is below 5 meters (sq. km),Ecuador,3169.75607,3148.645925,0,3135.499663
Rural land area where elevation is below 5 meters (sq. km),"Egypt, Arab Rep.",11529.00797,10844.53897,0,10095.76556
Rural land area where elevation is below 5 meters (sq. km),El Salvador,725.9811547,722.0722832,0,719.9979759
Rural land area where elevation is below 5 meters (sq. km),Equatorial Guinea,209.6122295,206.252662,0,203.9476775
Rural land area where elevation is below 5 meters (sq. km),Eritrea,1533.61042,1533.61042,0,1530.755902
Rural land area where elevation is below 5 meters (sq. km),Estonia,1471.407021,1468.418102,0,1463.561962
Rural land area where elevation is below 5 meters (sq. km),Eswatini,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Ethiopia,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Faroe Islands,38.25000805,38.25000805,0,38.25000805
Rural land area where elevation is below 5 meters (sq. km),Fiji,1562.354353,1561.231314,0,1554.818221
Rural land area where elevation is below 5 meters (sq. km),Finland,3593.875635,3583.4788,0,3584.606025
Rural land area where elevation is below 5 meters (sq. km),France,7546.598593,7495.841325,0,7410.751015
Rural land area where elevation is below 5 meters (sq. km),French Polynesia,1214.041075,1212.797526,0,1211.797395
Rural land area where elevation is below 5 meters (sq. km),Gabon,3744.435541,3743.437064,0,3734.462049
Rural land area where elevation is below 5 meters (sq. km),"Gambia, The",1975.759735,1971.727402,0,1968.997766
Rural land area where elevation is below 5 meters (sq. km),Georgia,913.2986722,911.8188334,0,909.9332345
Rural land area where elevation is below 5 meters (sq. km),Germany,10900.70053,10840.31441,0,10850.45333
Rural land area where elevation is below 5 meters (sq. km),Ghana,1522.876459,1491.45964,0,1412.204665
Rural land area where elevation is below 5 meters (sq. km),Gibraltar,0.04744059,0.04744059,0,0.04744059
Rural land area where elevation is below 5 meters (sq. km),Greece,4303.398316,4280.042742,0,4282.508279
Rural land area where elevation is below 5 meters (sq. km),Greenland,16117.55662,16116.14413,0,16116.14413
Rural land area where elevation is below 5 meters (sq. km),Grenada,23.77158549,21.8515114,0,20.88010736
Rural land area where elevation is below 5 meters (sq. km),Guam,25.59415122,25.30629149,0,25.30629149
Rural land area where elevation is below 5 meters (sq. km),Guatemala,787.7376388,787.0637469,0,780.7418446
Rural land area where elevation is below 5 meters (sq. km),Guinea,3343.739384,3320.80454,0,3296.830617
Rural land area where elevation is below 5 meters (sq. km),Guinea-Bissau,5356.077983,5351.130707,0,5347.64336
Rural land area where elevation is below 5 meters (sq. km),Guyana,10822.25907,10812.28398,0,10814.86887
Rural land area where elevation is below 5 meters (sq. km),Haiti,580.9264029,574.2039953,0,568.7531288
Rural land area where elevation is below 5 meters (sq. km),Honduras,5018.373536,5016.379406,0,4992.845655
Rural land area where elevation is below 5 meters (sq. km),"Hong Kong SAR, China",83.87696526,78.70513835,0,74.95374662
Rural land area where elevation is below 5 meters (sq. km),Hungary,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Iceland,1646.903883,1643.767929,0,1642.967483
Rural land area where elevation is below 5 meters (sq. km),India,33650.25211,32918.27947,0,32106.83783
Rural land area where elevation is below 5 meters (sq. km),Indonesia,142252.7978,141399.7633,0,140582.4196
Rural land area where elevation is below 5 meters (sq. km),"Iran, Islamic Rep.",12480.16355,12420.45479,0,12358.52811
Rural land area where elevation is below 5 meters (sq. km),Iraq,12553.5093,12513.29918,0,12446.18428
Rural land area where elevation is below 5 meters (sq. km),Ireland,1373.867377,1366.975907,0,1358.494434
Rural land area where elevation is below 5 meters (sq. km),Isle of Man,20.2383488,20.2383488,0,19.79427671
Rural land area where elevation is below 5 meters (sq. km),Israel,49.07746508,44.78999809,0,37.02352658
Rural land area where elevation is below 5 meters (sq. km),Italy,8837.214813,8807.431306,0,8698.033106
Rural land area where elevation is below 5 meters (sq. km),Jamaica,434.1557558,427.500291,0,413.0347134
Rural land area where elevation is below 5 meters (sq. km),Japan,5653.435784,5532.765461,0,5490.824698
Rural land area where elevation is below 5 meters (sq. km),Jordan,2.787285354,2.787285354,0,2.610057159
Rural land area where elevation is below 5 meters (sq. km),Kazakhstan,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Kenya,1582.888887,1579.206611,0,1573.69292
Rural land area where elevation is below 5 meters (sq. km),Kiribati,616.1934485,616.0209415,0,613.181972
Rural land area where elevation is below 5 meters (sq. km),"Korea, Dem. People's Rep.",1898.496557,1874.047679,0,1864.029485
Rural land area where elevation is below 5 meters (sq. km),"Korea, Rep.",2623.448208,2563.674827,0,2520.983331
Rural land area where elevation is below 5 meters (sq. km),Kosovo,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Kuwait,1447.095163,1451.437229,0,1417.382366
Rural land area where elevation is below 5 meters (sq. km),Kyrgyz Republic,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Lao PDR,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Latvia,1094.47132,1095.097723,0,1103.487143
Rural land area where elevation is below 5 meters (sq. km),Lebanon,32.45256217,29.96051816,0,23.91893171
Rural land area where elevation is below 5 meters (sq. km),Lesotho,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Liberia,954.6631566,946.2206207,0,937.4533998
Rural land area where elevation is below 5 meters (sq. km),Libya,7579.088412,7555.718858,0,7545.956207
Rural land area where elevation is below 5 meters (sq. km),Liechtenstein,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Lithuania,425.310772,426.8374331,0,426.8374331
Rural land area where elevation is below 5 meters (sq. km),Luxembourg,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),"Macao SAR, China",5.158802408,3.637766753,0,3.571631064
Rural land area where elevation is below 5 meters (sq. km),Madagascar,7376.919845,7363.849771,0,7327.815775
Rural land area where elevation is below 5 meters (sq. km),Malawi,0,0,0,0
Rural land area where elevation is below 5 meters (sq. km),Malaysia,21720.39019,21355.76361,0,20980.59696
